"sample_id,price"
"73874,13.86"
"73879,19.59"
"73883,24.32"
"73886,23.68"
"73888,18.8"
"73900,58.08"
"73902,21.4"
"73906,13.89"
"73909,20.29"
"73910,25.38"
"73912,23.09"
"73922,18.01"
"73925,9.79"
"73926,27.87"
"73927,27.66"
"73929,23.97"
"73930,23.19"
"73934,24.83"
"73936,26.92"
"73938,24.67"
"73941,53.42"
"73944,17.94"
"73947,13.25"
"73952,22.48"
"73957,18.53"
"73961,16.86"
"73965,23.89"
"73979,19.35"
"73988,12.28"
"73990,13.35"
"73994,34.8"
"74001,5.47"
"74003,13.32"
"74007,14.68"
"74010,22.57"
"74013,22.63"
"74016,25.18"
"74020,13.73"
"74022,14.32"
"74026,17.94"
"74041,34.32"
"74042,20.34"
"74047,17.13"
"74054,21.46"
"74060,24.88"
"74068,14.81"
"74076,31.87"
"74077,3.48"
"74079,5.41"
"74086,9.76"
"74100,12.46"
"74101,16.59"
"74104,28.8"
"74106,12.66"
"74108,10.51"
"74109,13.47"
"74113,10.08"
"74114,15.71"
"74132,6.59"
"74134,14.65"
"74136,9.96"
"74140,15.47"
"74142,8.12"
"74146,25.94"
"74152,10.71"
"74159,12.89"
"74161,10.16"
"74166,9.06"
"74169,17.1"
"74172,5.31"
"74175,9.01"
"74177,9.55"
"74178,12.99"
"74181,13.38"
"74183,11.39"
"74185,10.13"
"74188,26.25"
"74192,19.97"
"74194,16.85"
"74196,7.89"
"74198,5.89"
"74208,70.24"
"74217,11.84"
"74220,26.48"
"74225,13.15"
"74226,17.1"
"74227,5.26"
"74228,20.96"
"74230,53.49"
"74232,14.79"
"74235,5.72"
"74237,21.45"
"74239,19.75"
"74251,27.49"
"74265,20.22"
"74269,29.31"
"74272,16.78"
"74274,42.68"
"74285,14.56"
"74293,8.71"
"74298,19.86"
"74299,24.88"
"74303,15.17"
"74304,16.61"
"74305,13.68"
"74310,38.95"
"74313,7.33"
"74316,40.07"
"74322,16.13"
"74324,18.56"
"74329,16.42"
"74337,30.32"
"74339,16.39"
"74342,29.57"
"74348,53.59"
"74349,54.48"
"74354,20.09"
"74359,24.23"
"74365,13.51"
"74367,14.33"
"74370,36.74"
"74383,11.06"
"74392,23.39"
"74397,10.71"
"74403,17.07"
"74404,22.21"
"74406,19.93"
"74407,19.48"
"74415,18.43"
"74418,21.83"
"74419,14.59"
"74426,10.77"
"74427,6.16"
"74435,8.15"
"74448,14.69"
"74451,29.99"
"74457,23.38"
"74465,8.24"
"74472,12.81"
"74473,15.85"
"74477,15.62"
"74481,14.24"
"74483,11.34"
"74487,23.85"
"74488,24.0"
"74492,29.11"
"74496,11.98"
"74499,12.47"
"74501,13.58"
"74506,28.11"
"74510,22.86"
"74511,6.39"
"74514,23.77"
"74521,59.1"
"74524,11.4"
"74525,11.1"
"74526,57.27"
"74527,57.17"
"74528,7.55"
"74530,13.54"
"74533,16.51"
"74538,10.99"
"74549,8.04"
"74550,11.68"
"74554,22.57"
"74555,19.95"
"74558,13.71"
"74562,17.87"
"74563,10.92"
"74572,7.5"
"74573,20.89"
"74574,8.28"
"74578,13.46"
"74584,19.54"
"74587,21.17"
"74598,10.98"
"74599,8.52"
"74602,11.41"
"74607,12.67"
"74612,12.11"
"74615,12.28"
"74616,17.23"
"74618,13.93"
"74619,16.42"
"74629,11.64"
"74631,10.61"
"74632,11.85"
"74635,60.31"
"74636,10.01"
"74638,56.35"
"74641,14.45"
"74643,20.51"
"74644,10.89"
"74645,28.46"
"74651,15.04"
"74660,9.98"
"74662,10.4"
"74665,21.83"
"74676,13.71"
"74679,17.6"
"74680,16.14"
"74685,11.32"
"74698,5.89"
"74699,9.53"
"74704,28.73"
"74706,14.59"
"74707,33.68"
"74711,6.23"
"74718,9.2"
"74719,16.58"
"74721,5.8"
"74724,5.62"
"74727,4.95"
"74729,6.65"
"74735,12.55"
"74738,9.12"
"74746,26.31"
"74748,15.7"
"74752,8.75"
"74757,7.32"
"74762,11.11"
"74763,6.49"
"74770,7.87"
"74771,12.08"
"74772,10.51"
"74777,32.22"
"74778,39.24"
"74784,4.96"
"74785,12.62"
"74791,13.12"
"74795,11.53"
"74796,3.48"
"74797,18.59"
"74799,12.84"
"74801,13.09"
"74802,17.18"
"74803,18.07"
"74808,13.3"
"74819,13.46"
"74822,8.02"
"74823,18.63"
"74824,14.47"
"74827,9.73"
"74832,17.89"
"74833,15.37"
"74835,21.65"
"74840,15.81"
"74842,12.68"
"74844,9.35"
"74847,20.21"
"74848,18.76"
"74849,13.71"
"74852,21.6"
"74857,22.18"
"74865,7.18"
"74869,11.71"
"74875,10.71"
"74876,16.75"
"74880,25.9"
"74882,14.8"
"74883,13.62"
"74888,18.21"
"74893,11.77"
"74896,21.21"
"74900,21.08"
"74903,20.54"
"74904,22.42"
"74905,14.85"
"74914,30.12"
"74916,14.42"
"74918,25.82"
"74925,17.86"
"74927,24.47"
"74929,36.29"
"74934,20.74"
"74936,27.36"
"74937,25.84"
"74940,27.92"
"74941,18.8"
"74949,4.0"
"74950,8.29"
"74952,4.72"
"74954,8.9"
"74959,15.01"
"74970,13.72"
"74975,5.07"
"74976,19.93"
"74978,32.84"
"74984,16.95"
"74990,32.77"
"74991,9.53"
"74993,24.47"
"75002,9.36"
"75003,8.23"
"75006,10.93"
"75012,10.25"
"75015,13.23"
"75021,23.04"
"75024,24.82"
"75025,25.9"
"75026,24.31"
"75027,28.77"
"75035,22.41"
"75037,11.47"
"75043,14.5"
"75044,12.06"
"75046,15.9"
"75048,15.94"
"75049,10.91"
"75050,8.07"
"75052,6.54"
"75053,17.87"
"75063,8.38"
"75066,8.72"
"75067,9.33"
"75072,4.12"
"75081,59.71"
"75083,6.24"
"75086,7.01"
"75087,12.64"
"75092,12.51"
"75093,14.72"
"75100,7.41"
"75110,5.39"
"75111,8.85"
"75115,7.44"
"75120,6.94"
"75127,21.8"
"75129,31.14"
"75130,28.69"
"75132,23.27"
"75133,7.29"
"75135,14.94"
"75141,28.91"
"75146,15.67"
"75147,23.91"
"75148,7.14"
"75151,9.0"
"75153,15.95"
"75155,11.86"
"75161,15.15"
"75162,18.53"
"75165,13.57"
"75168,8.54"
"75169,19.27"
"75170,16.35"
"75174,7.09"
"75175,9.56"
"75183,10.8"
"75184,18.98"
"75190,14.56"
"75191,12.42"
"75201,12.59"
"75222,7.32"
"75228,14.81"
"75230,11.8"
"75232,20.09"
"75233,12.72"
"75237,11.44"
"75238,11.86"
"75239,33.91"
"75242,12.48"
"75248,11.41"
"75258,6.05"
"75259,11.83"
"75266,8.14"
"75270,10.32"
"75276,15.45"
"75279,10.01"
"75285,18.16"
"75286,15.51"
"75290,19.69"
"75291,18.16"
"75300,6.27"
"75303,8.88"
"75310,3.61"
"75313,15.65"
"75315,14.88"
"75318,7.79"
"75323,13.77"
"75345,7.64"
"75350,10.53"
"75352,4.4"
"75354,4.22"
"75358,5.28"
"75360,1.7"
"75364,9.32"
"75370,5.62"
"75371,5.23"
"75376,6.62"
"75380,12.34"
"75390,8.79"
"75392,9.47"
"75395,6.12"
"75397,9.15"
"75401,4.9"
"75411,9.01"
"75413,5.43"
"75414,10.13"
"75416,14.01"
"75427,10.52"
"75428,20.67"
"75432,6.26"
"75436,9.22"
"75440,5.88"
"75442,46.44"
"75445,40.5"
"75447,11.1"
"75448,10.16"
"75449,13.35"
"75452,16.3"
"75454,20.17"
"75457,20.64"
"75458,20.22"
"75459,13.4"
"75462,14.14"
"75469,19.84"
"75470,17.04"
"75473,8.59"
"75476,8.56"
"75478,27.48"
"75479,9.64"
"75482,5.5"
"75487,2.81"
"75488,7.23"
"75493,8.15"
"75494,7.2"
"75495,6.74"
"75501,6.32"
"75508,6.24"
"75512,5.43"
"75516,7.72"
"75519,3.13"
"75530,12.85"
"75537,13.62"
"75541,10.8"
"75545,10.25"
"75546,9.76"
"75551,7.64"
"75562,1.92"
"75567,4.3"
"75583,6.23"
"75584,4.68"
"75588,3.78"
"75599,8.19"
"75606,7.74"
"75611,7.5"
"75613,8.87"
"75616,5.61"
"75619,15.43"
"75620,4.49"
"75624,6.23"
"75627,9.05"
"75631,10.93"
"75632,35.59"
"75633,6.9"
"75635,15.9"
"75640,11.82"
"75645,14.02"
"75647,11.29"
"75662,6.38"
"75663,3.03"
"75667,12.53"
"75672,5.47"
"75674,3.01"
"75675,17.15"
"75682,16.13"
"75687,19.08"
"75688,11.78"
"75701,20.84"
"75706,40.38"
"75707,47.79"
"75711,12.79"
"75712,12.39"
"75718,14.94"
"75731,9.36"
"75732,16.6"
"75738,19.08"
"75741,18.84"
"75743,24.18"
"75746,14.45"
"75748,13.34"
"75749,7.76"
"75754,13.13"
"75757,8.91"
"75759,10.04"
"75760,14.63"
"75761,6.81"
"75773,16.09"
"75779,14.28"
"75781,21.65"
"75784,8.67"
"75789,14.78"
"75794,6.56"
"75800,4.36"
"75813,9.8"
"75817,11.03"
"75818,17.52"
"75831,11.69"
"75841,10.75"
"75844,5.6"
"75845,10.55"
"75857,16.88"
"75869,8.69"
"75872,8.47"
"75874,10.75"
"75875,8.98"
"75878,7.9"
"75886,7.71"
"75887,11.41"
"75888,7.21"
"75890,8.62"
"75893,11.3"
"75894,11.66"
"75896,18.25"
"75898,7.21"
"75900,21.9"
"75902,10.44"
"75903,8.31"
"75917,13.07"
"75922,15.07"
"75934,17.35"
"75938,14.08"
"75944,13.82"
"75947,21.94"
"75952,24.13"
"75953,11.49"
"75965,17.07"
"75966,14.95"
"75969,9.82"
"75974,16.21"
"75975,10.17"
"75977,8.6"
"75978,15.37"
"75980,10.63"
"75985,12.08"
"75994,87.1"
"75995,10.63"
"75997,12.36"
"76003,7.58"
"76008,12.49"
"76012,6.41"
"76014,3.47"
"76019,3.36"
"76022,4.66"
"76023,3.98"
"76036,9.52"
"76041,7.6"
"76047,4.37"
"76049,6.28"
"76056,4.48"
"76057,5.14"
"76058,3.28"
"76060,5.0"
"76063,5.21"
"76065,25.27"
"76066,4.17"
"76071,19.84"
"76072,11.94"
"76074,11.46"
"76075,8.62"
"76084,14.31"
"76087,6.66"
"76091,9.19"
"76093,10.35"
"76098,7.2"
"76105,8.53"
"76108,4.83"
"76110,14.52"
"76111,11.07"
"76113,6.09"
"76114,11.32"
"76116,6.76"
"76117,4.26"
"76119,10.96"
"76121,8.3"
"76127,13.5"
"76128,7.91"
"76130,9.36"
"76131,7.42"
"76134,4.31"
"76138,11.25"
"76140,26.5"
"76142,17.68"
"76143,19.15"
"76146,12.67"
"76147,12.43"
"76157,19.27"
"76163,7.65"
"76164,14.08"
"76174,11.43"
"76177,13.21"
"76178,8.84"
"76180,6.06"
"76184,14.62"
"76185,8.32"
"76189,7.98"
"76190,9.82"
"76192,9.93"
"76193,9.93"
"76198,13.87"
"76212,9.41"
"76216,10.71"
"76236,9.1"
"76239,12.83"
"76245,5.98"
"76249,18.83"
"76252,6.18"
"76267,9.42"
"76268,7.52"
"76270,13.11"
"76271,13.32"
"76273,26.49"
"76275,5.87"
"76288,8.9"
"76309,17.35"
"76313,10.57"
"76316,27.38"
"76320,19.17"
"76323,6.75"
"76324,10.47"
"76335,8.62"
"76347,13.41"
"76348,12.46"
"76349,16.85"
"76354,10.9"
"76358,17.56"
"76359,7.78"
"76367,17.34"
"76375,6.31"
"76376,9.18"
"76380,4.15"
"76382,5.63"
"76384,4.7"
"76386,4.8"
"76401,6.53"
"76405,8.6"
"76406,8.0"
"76407,52.79"
"76408,8.44"
"76409,18.34"
"76410,8.05"
"76414,6.38"
"76419,4.36"
"76421,10.62"
"76427,10.31"
"76438,5.93"
"76439,9.46"
"76443,18.89"
"76446,9.12"
"76449,6.9"
"76451,12.49"
"76452,18.05"
"76454,6.97"
"76456,15.25"
"76460,17.06"
"76463,10.81"
"76467,5.26"
"76473,8.07"
"76476,43.49"
"76477,13.37"
"76479,5.42"
"76481,4.07"
"76482,7.37"
"76485,8.24"
"76490,9.52"
"76491,13.42"
"76497,4.89"
"76499,12.42"
"76504,36.51"
"76506,36.16"
"76509,12.35"
"76510,24.94"
"76511,20.75"
"76519,21.81"
"76522,19.39"
"76523,20.88"
"76525,21.37"
"76530,20.28"
"76532,20.98"
"76535,21.14"
"76544,11.42"
"76548,11.58"
"76549,10.12"
"76550,8.62"
"76552,9.52"
"76555,18.6"
"76564,10.88"
"76567,7.31"
"76569,18.94"
"76570,16.56"
"76576,12.11"
"76578,13.6"
"76581,30.32"
"76582,25.32"
"76589,7.03"
"76591,27.62"
"76592,9.25"
"76595,20.14"
"76602,9.38"
"76609,8.94"
"76612,9.27"
"76614,25.69"
"76615,9.49"
"76618,22.3"
"76619,8.03"
"76620,18.76"
"76621,14.11"
"76627,34.75"
"76628,30.57"
"76631,9.42"
"76638,8.42"
"76640,10.27"
"76641,10.88"
"76647,9.65"
"76650,7.71"
"76651,7.25"
"76654,6.41"
"76659,8.79"
"76660,5.09"
"76662,10.19"
"76666,18.71"
"76668,8.06"
"76672,7.32"
"76683,8.33"
"76685,16.29"
"76702,12.25"
"76705,5.19"
"76708,2.38"
"76711,3.5"
"76714,14.7"
"76716,13.21"
"76717,6.75"
"76720,13.16"
"76722,11.2"
"76725,10.97"
"76726,15.84"
"76733,10.96"
"76736,18.34"
"76737,19.25"
"76740,31.0"
"76745,16.77"
"76750,13.48"
"76751,11.53"
"76755,12.92"
"76756,25.43"
"76758,5.49"
"76759,16.47"
"76760,8.59"
"76761,10.89"
"76762,9.33"
"76763,10.06"
"76767,23.96"
"76770,13.39"
"76775,15.03"
"76776,11.71"
"76780,9.56"
"76785,13.98"
"76791,14.31"
"76792,8.34"
"76793,8.65"
"76797,6.43"
"76798,10.75"
"76800,35.29"
"76804,11.73"
"76814,11.42"
"76819,4.68"
"76825,15.24"
"76827,19.2"
"76838,11.99"
"76839,8.68"
"76852,23.38"
"76853,12.69"
"76854,13.95"
"76868,16.01"
"76874,6.81"
"76878,4.15"
"76879,25.5"
"76882,19.3"
"76884,9.58"
"76890,21.29"
"76894,10.1"
"76895,7.22"
"76900,12.19"
"76904,20.45"
"76905,3.52"
"76906,7.07"
"76907,5.25"
"76908,7.75"
"76909,13.07"
"76910,16.99"
"76914,9.16"
"76928,9.83"
"76929,14.09"
"76939,11.0"
"76942,17.67"
"76943,28.21"
"76949,7.17"
"76951,5.85"
"76952,6.63"
"76955,13.28"
"76957,7.86"
"76961,9.85"
"76962,11.66"
"76964,7.67"
"76966,8.21"
"76967,11.65"
"76968,8.16"
"76972,9.47"
"76973,5.84"
"76975,7.52"
"76979,11.73"
"76985,18.32"
"76994,16.41"
"76995,11.62"
"77001,4.34"
"77009,17.85"
"77010,21.91"
"77018,21.32"
"77026,18.78"
"77027,22.2"
"77028,18.87"
"77029,19.72"
"77032,23.85"
"77040,10.28"
"77044,18.2"
"77045,11.55"
"77050,5.46"
"77051,8.99"
"77055,11.04"
"77057,8.01"
"77060,11.12"
"77067,17.08"
"77070,18.08"
"77071,5.51"
"77077,5.92"
"77082,10.63"
"77086,4.95"
"77089,13.18"
"77104,7.09"
"77112,16.17"
"77115,10.11"
"77119,8.89"
"77122,7.8"
"77126,4.78"
"77127,4.92"
"77131,4.44"
"77144,7.72"
"77153,6.9"
"77154,10.46"
"77158,6.99"
"77159,7.33"
"77167,8.9"
"77168,5.77"
"77170,6.02"
"77178,11.47"
"77181,7.12"
"77182,10.44"
"77183,9.25"
"77189,17.19"
"77193,6.99"
"77198,3.26"
"77199,8.15"
"77200,10.21"
"77202,11.16"
"77203,9.35"
"77211,12.51"
"77213,14.61"
"77214,5.37"
"77215,6.08"
"77222,10.7"
"77238,11.34"
"77240,10.77"
"77241,12.22"
"77244,5.23"
"77246,6.99"
"77247,5.76"
"77248,5.56"
"77249,9.58"
"77258,8.28"
"77260,12.06"
"77265,8.82"
"77266,17.6"
"77270,9.21"
"77273,7.64"
"77281,13.45"
"77285,9.29"
"77293,7.29"
"77294,10.6"
"77295,5.18"
"77298,9.06"
"77300,6.9"
"77303,5.35"
"77306,10.33"
"77311,10.69"
"77312,9.71"
"77313,13.54"
"77314,8.82"
"77317,7.67"
"77322,10.19"
"77323,7.73"
"77327,6.36"
"77328,8.58"
"77329,8.45"
"77330,9.34"
"77333,14.38"
"77335,7.07"
"77341,8.44"
"77342,13.5"
"77347,6.45"
"77356,5.53"
"77357,9.35"
"77361,13.01"
"77371,12.39"
"77378,11.31"
"77379,5.25"
"77384,7.3"
"77388,10.01"
"77396,12.79"
"77401,10.8"
"77402,19.09"
"77405,8.71"
"77411,19.78"
"77413,21.72"
"77414,19.73"
"77417,17.51"
"77418,6.01"
"77420,10.1"
"77422,7.38"
"77427,9.17"
"77429,8.23"
"77432,8.82"
"77434,9.76"
"77437,11.06"
"77448,9.66"
"77449,8.66"
"77458,13.84"
"77460,14.53"
"77461,2.44"
"77469,17.1"
"77481,11.06"
"77482,9.21"
"77485,6.35"
"77487,12.54"
"77489,16.13"
"77490,10.76"
"77491,10.58"
"77497,12.07"
"77499,17.07"
"77500,15.69"
"77503,14.24"
"77509,7.63"
"77510,11.5"
"77516,4.07"
"77517,5.05"
"77520,6.83"
"77522,8.27"
"77528,8.88"
"77529,22.85"
"77540,7.44"
"77541,10.41"
"77546,17.69"
"77547,17.36"
"77548,14.59"
"77556,8.03"
"77562,25.42"
"77565,12.62"
"77570,11.23"
"77572,16.32"
"77578,17.84"
"77584,43.62"
"77611,6.32"
"77615,6.36"
"77618,6.1"
"77619,8.25"
"77620,10.69"
"77624,25.59"
"77627,15.99"
"77629,25.86"
"77633,23.9"
"77637,7.31"
"77638,24.45"
"77639,10.54"
"77644,7.71"
"77647,7.61"
"77657,9.41"
"77659,10.13"
"77661,9.32"
"77666,24.8"
"77667,11.69"
"77668,18.88"
"77671,13.25"
"77672,13.06"
"77682,9.77"
"77690,7.13"
"77693,4.32"
"77695,23.13"
"77704,79.76"
"77710,5.44"
"77712,6.02"
"77715,12.57"
"77716,11.5"
"77728,7.67"
"77731,7.13"
"77733,8.82"
"77735,4.05"
"77740,6.64"
"77741,5.47"
"77745,15.03"
"77747,3.56"
"77753,12.85"
"77760,9.41"
"77765,15.76"
"77766,17.15"
"77769,13.7"
"77770,12.74"
"77773,12.87"
"77779,2.87"
"77784,11.12"
"77789,9.6"
"77791,9.85"
"77796,11.86"
"77805,13.47"
"77811,13.84"
"77820,14.66"
"77821,17.67"
"77834,15.7"
"77838,7.06"
"77844,13.39"
"77850,9.17"
"77864,23.52"
"77874,24.12"
"77878,14.73"
"77879,9.62"
"77881,17.62"
"77886,7.21"
"77887,19.05"
"77901,12.75"
"77902,12.61"
"77903,6.56"
"77904,6.94"
"77905,9.02"
"77909,5.08"
"77919,15.4"
"77922,10.77"
"77923,17.49"
"77927,10.86"
"77929,15.73"
"77932,9.84"
"77934,2.86"
"77940,10.43"
"77945,18.63"
"77948,9.58"
"77949,21.76"
"77957,17.71"
"77961,9.9"
"77966,8.43"
"77968,13.78"
"77973,9.06"
"77974,11.52"
"77977,14.15"
"77980,7.15"
"77983,24.83"
"77991,15.69"
"77992,19.33"
"78000,6.94"
"78001,8.33"
"78002,13.65"
"78007,16.25"
"78009,9.21"
"78017,27.93"
"78019,13.87"
"78020,10.85"
"78024,9.47"
"78027,10.17"
"78029,9.83"
"78035,7.79"
"78038,5.82"
"78040,7.87"
"78042,13.33"
"78048,13.07"
"78051,14.61"
"78052,9.36"
"78053,10.35"
"78055,7.17"
"78059,6.8"
"78061,8.2"
"78072,5.4"
"78085,7.86"
"78086,4.32"
"78093,9.69"
"78094,13.58"
"78095,22.75"
"78102,2.32"
"78103,2.34"
"78107,8.12"
"78110,14.83"
"78119,7.5"
"78122,19.02"
"78124,8.13"
"78125,13.79"
"78126,12.49"
"78129,9.66"
"78130,15.31"
"78131,7.35"
"78141,10.0"
"78142,12.06"
"78143,10.38"
"78146,9.09"
"78148,25.71"
"78150,10.02"
"78152,13.01"
"78155,11.04"
"78165,15.71"
"78172,3.49"
"78173,6.35"
"78178,7.94"
"78181,8.06"
"78185,15.47"
"78193,38.75"
"78198,15.99"
"78202,24.52"
"78203,13.9"
"78204,9.02"
"78208,15.48"
"78213,13.94"
"78214,7.85"
"78220,8.12"
"78221,3.97"
"78223,13.37"
"78224,23.75"
"78233,14.92"
"78234,12.04"
"78238,8.23"
"78239,15.53"
"78240,10.97"
"78242,27.98"
"78243,21.03"
"78244,26.11"
"78245,25.57"
"78246,10.06"
"78250,9.5"
"78257,6.5"
"78258,7.42"
"78261,13.6"
"78263,12.76"
"78267,7.27"
"78271,34.06"
"78274,14.8"
"78288,20.83"
"78291,14.12"
"78294,18.4"
"78297,24.86"
"78298,19.88"
"78310,10.02"
"78311,7.4"
"78313,19.22"
"78318,9.29"
"78323,12.25"
"78328,16.41"
"78329,5.63"
"78337,10.85"
"78341,12.71"
"78344,18.14"
"78347,44.44"
"78350,49.95"
"78351,49.96"
"78354,57.57"
"78365,67.05"
"78369,66.22"
"78375,17.41"
"78387,16.53"
"78400,11.41"
"78406,8.19"
"78408,9.17"
"78412,19.3"
"78416,22.48"
"78417,11.66"
"78418,11.79"
"78420,12.14"
"78426,25.52"
"78439,12.59"
"78443,14.36"
"78449,21.65"
"78463,7.81"
"78464,9.1"
"78469,12.15"
"78472,15.53"
"78479,11.01"
"78488,8.66"
"78489,49.93"
"78493,24.51"
"78495,11.67"
"78497,22.05"
"78502,13.04"
"78509,16.87"
"78510,12.27"
"78511,9.04"
"78522,24.36"
"78524,15.99"
"78530,14.82"
"78531,20.53"
"78535,18.23"
"78536,12.25"
"78545,6.81"
"78546,24.63"
"78550,9.38"
"78562,5.86"
"78565,10.06"
"78566,11.62"
"78570,3.71"
"78572,26.36"
"78573,13.24"
"78576,6.04"
"78580,11.41"
"78588,9.95"
"78599,3.77"
"78610,7.56"
"78613,5.07"
"78616,9.38"
"78618,16.43"
"78630,10.02"
"78635,11.31"
"78642,14.07"
"78645,18.0"
"78648,8.63"
"78650,8.34"
"78654,8.09"
"78656,6.67"
"78658,9.99"
"78659,15.42"
"78660,8.89"
"78673,11.23"
"78674,20.03"
"78677,11.52"
"78679,9.9"
"78680,13.57"
"78684,12.12"
"78686,9.3"
"78689,10.21"
"78701,32.6"
"78710,15.81"
"78711,18.49"
"78716,12.54"
"78720,29.05"
"78722,5.18"
"78723,15.2"
"78724,20.6"
"78731,4.72"
"78734,4.2"
"78736,3.34"
"78738,4.05"
"78739,3.16"
"78742,4.84"
"78753,3.95"
"78757,2.7"
"78759,3.78"
"78760,3.11"
"78763,3.54"
"78765,2.32"
"78769,2.38"
"78785,15.4"
"78790,8.75"
"78794,8.8"
"78797,12.38"
"78798,9.54"
"78800,9.07"
"78802,20.21"
"78804,7.94"
"78809,5.69"
"78822,11.42"
"78824,8.9"
"78828,5.52"
"78829,9.01"
"78830,16.94"
"78831,7.99"
"78834,7.75"
"78836,4.64"
"78837,7.67"
"78844,50.79"
"78845,56.26"
"78865,17.3"
"78867,19.61"
"78874,24.3"
"78876,10.81"
"78878,9.62"
"78879,11.72"
"78880,11.44"
"78891,9.7"
"78892,13.25"
"78899,13.56"
"78900,18.55"
"78904,15.42"
"78909,3.72"
"78913,3.01"
"78915,3.63"
"78920,3.64"
"78924,6.12"
"78925,7.52"
"78927,15.62"
"78930,11.13"
"78931,33.64"
"78938,15.31"
"78939,16.81"
"78940,10.85"
"78941,18.39"
"78942,14.52"
"78946,8.26"
"78948,8.08"
"78950,7.89"
"78955,21.35"
"78958,6.64"
"78959,49.5"
"78961,26.65"
"78964,37.01"
"78966,36.06"
"78969,35.61"
"78970,46.77"
"78971,24.13"
"78972,35.66"
"78980,11.67"
"78991,13.93"
"78992,13.33"
"78993,6.35"
"78995,8.73"
"78999,7.88"
"79001,21.74"
"79002,43.62"
"79010,8.29"
"79011,17.08"
"79014,6.58"
"79017,9.43"
"79019,6.42"
"79024,9.5"
"79025,6.37"
"79028,9.05"
"79030,9.77"
"79031,9.82"
"79036,15.12"
"79045,14.11"
"79047,13.52"
"79048,11.57"
"79051,9.55"
"79054,7.86"
"79056,6.07"
"79067,11.31"
"79076,9.04"
"79077,10.25"
"79089,6.85"
"79091,11.68"
"79103,9.11"
"79114,9.5"
"79115,16.77"
"79118,14.46"
"79123,8.34"
"79138,29.84"
"79140,20.28"
"79143,34.82"
"79147,14.04"
"79148,15.79"
"79155,10.58"
"79165,30.2"
"79167,11.31"
"79179,26.77"
"79186,20.54"
"79189,24.03"
"79190,17.9"
"79193,14.68"
"79196,6.77"
"79201,11.17"
"79202,6.27"
"79205,11.6"
"79212,47.18"
"79222,9.72"
"79223,7.32"
"79225,12.31"
"79233,10.82"
"79241,10.87"
"79242,7.78"
"79245,7.48"
"79255,12.67"
"79256,10.82"
"79257,21.44"
"79258,29.18"
"79259,7.76"
"79268,7.37"
"79274,8.11"
"79276,20.82"
"79278,13.93"
"79282,12.27"
"79285,10.39"
"79288,8.06"
"79291,26.24"
"79292,36.13"
"79296,9.62"
"79299,24.61"
"79306,10.06"
"79307,35.86"
"79308,15.46"
"79312,9.5"
"79320,2.46"
"79326,26.44"
"79331,28.53"
"79339,9.95"
"79340,18.08"
"79341,18.42"
"79345,4.66"
"79355,6.41"
"79356,11.63"
"79362,6.49"
"79367,20.01"
"79368,4.16"
"79374,17.77"
"79376,6.28"
"79378,16.57"
"79379,23.27"
"79380,17.4"
"79387,6.29"
"79392,7.98"
"79393,9.47"
"79395,7.87"
"79405,10.0"
"79407,14.61"
"79411,11.52"
"79419,7.61"
"79425,7.77"
"79426,7.53"
"79430,17.68"
"79433,12.62"
"79434,11.64"
"79437,8.19"
"79440,19.96"
"79443,30.68"
"79445,8.04"
"79453,17.7"
"79471,7.01"
"79476,7.17"
"79478,4.33"
"79480,7.51"
"79481,3.04"
"79489,8.64"
"79490,6.03"
"79492,5.43"
"79495,17.77"
"79499,16.11"
"79500,17.24"
"79502,16.81"
"79505,10.5"
"79506,14.11"
"79509,16.08"
"79511,15.65"
"79513,17.75"
"79514,18.76"
"79517,11.98"
"79518,17.36"
"79520,14.9"
"79524,46.28"
"79525,22.78"
"79527,7.33"
"79529,31.62"
"79530,3.6"
"79531,14.04"
"79532,14.33"
"79533,13.17"
"79534,14.95"
"79543,37.77"
"79550,7.66"
"79555,11.72"
"79556,9.22"
"79557,9.01"
"79559,15.46"
"79564,16.08"
"79566,5.92"
"79568,40.51"
"79581,7.52"
"79586,17.68"
"79587,7.78"
"79590,26.76"
"79615,6.1"
"79616,13.88"
"79625,13.41"
"79628,6.88"
"79629,7.98"
"79638,11.09"
"79639,9.88"
"79645,4.64"
"79646,18.28"
"79648,6.05"
"79649,9.8"
"79651,14.68"
"79655,6.67"
"79656,9.08"
"79658,17.74"
"79675,13.01"
"79676,12.14"
"79679,6.91"
"79681,8.55"
"79684,4.37"
"79694,16.73"
"79696,9.85"
"79699,16.24"
"79705,8.89"
"79706,19.71"
"79707,20.61"
"79710,13.85"
"79712,12.62"
"79723,18.01"
"79725,12.26"
"79729,9.38"
"79730,12.49"
"79738,9.15"
"79741,8.88"
"79744,11.51"
"79747,8.39"
"79753,12.14"
"79763,11.75"
"79770,9.57"
"79771,12.1"
"79775,8.21"
"79776,8.76"
"79777,17.0"
"79779,20.97"
"79785,16.04"
"79786,11.38"
"79788,11.73"
"79800,18.43"
"79804,15.61"
"79805,15.75"
"79810,12.9"
"79815,7.27"
"79822,13.26"
"79826,7.82"
"79828,5.12"
"79833,4.49"
"79834,11.34"
"79838,10.94"
"79841,8.09"
"79843,23.16"
"79844,11.32"
"79849,7.83"
"79855,9.17"
"79856,5.77"
"79859,21.65"
"79862,7.69"
"79867,11.88"
"79868,15.9"
"79877,12.54"
"79880,14.43"
"79881,23.18"
"79884,56.83"
"79885,27.94"
"79886,36.2"
"79889,49.45"
"79897,8.65"
